1879,1967
219,1879
651,1879
1879,1373
1556,1088
725,1556
1556,651
1373,1556
1879,1556
1316,1446
1446,843
106,1446
1277,1886
1449,1277
1277,1731
1277,1639
1771,1277
283,1125
1395,283
283,337
1881,283
1348,283
442,260
260,1829
1829,442
858,260
260,845
260,16
858,16
337,1072
1072,845
1072,61
1072,283
1395,1072
1827,1072
1395,1827
1817,1299
1731,1817
442,1817
442,1730
1730,1817
1702,1433
1364,1702
1702,1500
1034,1702
1702,1847
1546,1702
1400,1169
156,1400
1400,1364
1400,1702
1400,1112
1112,1702
152,787
325,152
1841,152
152,278
152,1112
1847,152
1702,152
126,1580
242,126
679,126
126,700
1466,126
1257,126
1173,351
485,1173
1173,1906
1906,351
1173,195
195,1906
92,1173
1091,286
535,1091
1091,351
1906,1091
1091,1061
1091,1043
286,452
452,1521
286,709
709,452
452,478
478,1521
1865,1906
195,1865
286,1865
195,286
1865,1091
1720,1703
1703,195
195,1720
536,1703
1703,286
1703,709
1703,1254
536,1254
536,1671
1671,1254
1671,716
1671,1143
1671,505
1476,1720
195,1476
1476,454
1173,1476
1476,92
1341,1257
1060,1341
1341,1328
1233,1341
1605,877
1502,1605
45,1605
1605,566
1605,310
934,1762
1389,934
877,934
934,45
934,1605
974,857
1193,974
974,1100
1100,36
36,974
1193,1100
1013,395
395,36
434,395
395,974
395,857
657,395
434,657
657,857
665,829
1264,665
857,665
657,665
665,71
665,1304
146,204
36,146
1100,146
146,582
299,1100
1193,299
299,108
582,299
146,299
277,1503
1503,486
486,277
1749,1503
1503,1498
861,1636
1636,486
1636,277
1636,671
1636,1569
1424,1636
388,1636
388,1569
1569,390
390,1414
390,1857
390,1278
390,1012
388,390
921,1017
1017,1304
1304,921
1017,1469
1050,1017
661,464
464,1262
1201,464
464,7
1452,464
464,1648
1281,1432
1984,1281
53,1281
1281,1685
1281,1902
1281,1808
1202,73
1938,1202
1374,1202
1802,1202
1202,413
1202,1625
425,1136
1136,884
1136,1494
1136,1752
1686,1136
1136,244
43,401
401,16
16,43
43,1582
858,43
401,937
937,16
409,937
937,1955
1803,937
1962,1665
1665,1258
1957,1665
1665,1742
1665,1803
257,409
1519,257
996,257
258,257
257,876
257,1686
1208,1446
106,1208
274,1208
1208,1620
689,1827
1827,1730
1730,689
442,689
1072,689
689,61
1829,689
1463,1506
1506,1395
1506,1827
1506,1730
1299,1506
1506,1817
1112,271
271,132
1400,271
156,271
271,1747
271,374
99,271
1586,271
1956,271
1405,1341
1233,1405
700,1405
1405,769
367,1405
1276,665
657,1276
1276,958
921,1276
1304,1276
1276,434
942,390
388,942
942,1012
1465,942
1301,942
993,942
1136,903
903,1752
570,903
903,1272
903,985
903,425
937,1274
1274,16
1274,1150
1274,1957
1803,1274
1665,1274
964,401
1955,964
937,964
929,274
1521,929
929,1208
478,929
735,334
843,735
735,1115
1446,735
1208,735
929,735
735,478
1341,1329
1329,1257
1405,1329
1329,126
1329,700
